"agency","city","state","ntd_id","organization_type","reporter_type","report_year","uace_code","uza_name","primary_uza_population","agency_voms","modecd","mode_name","typeofservicecd","mode_voms","form_type","guideway","guideway_questionable","stations","stations_questionable","administrative_buildings","administrative_buildings_1","maintenance_buildings","maintenance_buildings_1","passenger_vehicles","passenger_vehicles_1","other_vehicles","other_vehicles_questionable","fare_collection_equipment","fare_collection_equipment_1","communication_information","communication_information_1","other","other_questionable","reduced_reporter","reduced_reporter_questionable","total","total_questionable"
"Kings County Area Public Transit Agency","Hanford","CA","90200","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","36703","Hanford, CA","66638","57","VP","Vanpool","PT","36","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Kings County Area Public Transit Agency","Hanford","CA","90200","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","36703","Hanford, CA","66638","57","DR","Demand Response","PT","6","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"544814",,"0",,"0",,"0",,"0",,"0",,"544814",
"City of Turlock, dba: Turlock Transit","Turlock","CA","90201","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","89083","Turlock, CA","79203","12","MB","Bus","PT","10","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Turlock, dba: Turlock Transit","Turlock","CA","90201","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","89083","Turlock, CA","79203","12","DR","Demand Response","PT","2","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Turlock, dba: Turlock Transit","Turlock","CA","90201","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","89083","Turlock, CA","79203","12","DR","Demand Response","PT","2","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"18413",,"0",,"0",,"0",,"0",,"0",,"18413",
"City of Turlock, dba: Turlock Transit","Turlock","CA","90201","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","89083","Turlock, CA","79203","12","MB","Bus","PT","10","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"5988",,"0",,"4356",,"24896",,"0",,"0",,"0",,"1430",,"0",,"36670",
"San Luis Obispo Regional Transit Authority","San Luis Obispo","CA","90206","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","79147","San Luis Obispo, CA","56904","41","MB","Bus","DO","22","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"1105089",,"34948",,"11190",,"54138",,"16789",,"0",,"1222154",
"San Luis Obispo Regional Transit Authority","San Luis Obispo","CA","90206","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","79147","San Luis Obispo, CA","56904","41","DR","Demand Response","DO","19","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"San Luis Obispo Regional Transit Authority","San Luis Obispo","CA","90206","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","79147","San Luis Obispo, CA","56904","41","MB","Bus","DO","22","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"San Luis Obispo Regional Transit Authority","San Luis Obispo","CA","90206","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","79147","San Luis Obispo, CA","56904","41","DR","Demand Response","DO","19","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"321333",,"0",,"7460",,"0",,"0",,"0",,"328793",
"Butte County Association of Governments, dba: Butte Regional Transit/B-Line","Chico","CA","90208","MPO, COG or Other Planning Agency","Full Reporter","2023","16318","Chico, CA","111411","37","DR","Demand Response","PT","13","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Butte County Association of Governments, dba: Butte Regional Transit/B-Line","Chico","CA","90208","MPO, COG or Other Planning Agency","Full Reporter","2023","16318","Chico, CA","111411","37","MB","Bus","PT","24","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Butte County Association of Governments, dba: Butte Regional Transit/B-Line","Chico","CA","90208","MPO, COG or Other Planning Agency","Full Reporter","2023","16318","Chico, CA","111411","37","MB","Bus","PT","24","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"54073",,"0",,"0",,"0",,"49124",,"60438",,"0",,"0",,"0",,"163635",
"Butte County Association of Governments, dba: Butte Regional Transit/B-Line","Chico","CA","90208","MPO, COG or Other Planning Agency","Full Reporter","2023","16318","Chico, CA","111411","37","DR","Demand Response","PT","13","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"12889",,"0",,"0",,"0",,"0",,"0",,"12889",
"Valley Metro Rail, Inc.","Phoenix","AZ","90209","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2023","69184","Phoenix--Mesa--Scottsdale, AZ","3976313","35","LR","Light Rail","PT","32","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"364675",,"0",,"959124",,"0",,"467218",,"0",,"411494",,"0",,"0",,"2202511",
"Valley Metro Rail, Inc.","Phoenix","AZ","90209","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2023","69184","Phoenix--Mesa--Scottsdale, AZ","3976313","35","SR","Streetcar Rail","PT","3","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"337",,"0",,"337",
"Valley Metro Rail, Inc.","Phoenix","AZ","90209","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2023","69184","Phoenix--Mesa--Scottsdale, AZ","3976313","35","SR","Streetcar Rail","PT","3","Uses of Capital (F-20) - Expansion of Service","0",,"1138477",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"1138477",
"Valley Metro Rail, Inc.","Phoenix","AZ","90209","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2023","69184","Phoenix--Mesa--Scottsdale, AZ","3976313","35","LR","Light Rail","PT","32","Uses of Capital (F-20) - Expansion of Service","132831002",,"68863656",,"0",,"0",,"18961161",,"0",,"10720",,"73466527",,"0",,"0",,"294133066",
"Anaheim Transportation Network, dba: Anaheim Regional Transportation","Anaheim","CA","90211","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","54","MB","Bus","PT","43","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Anaheim Transportation Network, dba: Anaheim Regional Transportation","Anaheim","CA","90211","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","54","DR","Demand Response","PT","11","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Anaheim Transportation Network, dba: Anaheim Regional Transportation","Anaheim","CA","90211","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","54","DR","Demand Response","PT","11","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Anaheim Transportation Network, dba: Anaheim Regional Transportation","Anaheim","CA","90211","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","54","MB","Bus","PT","43","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"288081",,"0",,"26035",,"45155",,"0",,"0",,"0",,"359271",
"City of Petaluma, dba: Petaluma Transit","Petaluma","CA","90213","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","68887","Petaluma, CA","65227","12","DR","Demand Response","PT","3","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Petaluma, dba: Petaluma Transit","Petaluma","CA","90213","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","68887","Petaluma, CA","65227","12","MB","Bus","PT","9","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"19604",,"19080",,"0",,"0",,"0",,"62781",,"0",,"101465",
"City of Petaluma, dba: Petaluma Transit","Petaluma","CA","90213","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","68887","Petaluma, CA","65227","12","DR","Demand Response","PT","3","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Petaluma, dba: Petaluma Transit","Petaluma","CA","90213","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","68887","Petaluma, CA","65227","12","MB","Bus","PT","9","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Redondo Beach, dba: Beach Cities Transit","Redondo Beach","CA","90214","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","17","DR","Demand Response","PT","4","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Redondo Beach, dba: Beach Cities Transit","Redondo Beach","CA","90214","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","17","MB","Bus","PT","13","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"1596963",,"0",,"0",,"0",,"0",,"0",,"1596963",
"City of Redondo Beach, dba: Beach Cities Transit","Redondo Beach","CA","90214","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","17","DR","Demand Response","PT","4","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Redondo Beach, dba: Beach Cities Transit","Redondo Beach","CA","90214","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","17","MB","Bus","PT","13","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Carson Area Metropolitan Planning Organization","Carson City","NV","90215","MPO, COG or Other Planning Agency","Reduced Reporter","2023","14158","Carson City, NV","61629","10","DR","Demand Response","PT","6","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Carson Area Metropolitan Planning Organization","Carson City","NV","90215","MPO, COG or Other Planning Agency","Reduced Reporter","2023","14158","Carson City, NV","61629","10","MB","Bus","PT","4","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"47616",,"47616",
"County of Sacramento Municipal Services Agency, dba: South County Transit","Sacramento","CA","90216","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","77068","Sacramento, CA","1946618","12","MB","Bus","PT","1","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Sacramento Municipal Services Agency, dba: South County Transit","Sacramento","CA","90216","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","77068","Sacramento, CA","1946618","12","DR","Demand Response","PT","7","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Sacramento Municipal Services Agency, dba: South County Transit","Sacramento","CA","90216","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","77068","Sacramento, CA","1946618","12","CB","Commuter Bus","PT","4","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Manteca, dba: Manteca Transit","Manteca","CA","90217","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","54145","Manteca, CA","86674","6","DR","Demand Response","PT","2","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Manteca, dba: Manteca Transit","Manteca","CA","90217","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","54145","Manteca, CA","86674","6","MB","Bus","PT","4","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"191997",,"191997",
"Riverside County Transportation Commission","Riverside","CA","90218","MPO, COG or Other Planning Agency","Full Reporter","2023","75340","Riverside--San Bernardino, CA","2276703","40","VP","Vanpool","PT","40","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Riverside County Transportation Commission","Riverside","CA","90218","MPO, COG or Other Planning Agency","Full Reporter","2023","75340","Riverside--San Bernardino, CA","2276703","40","VP","Vanpool","PT","40","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Northern Arizona Intergovernmental Public Transportation Authority, dba: Mountain Line","Flagstaff","AZ","90219","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","29818","Flagstaff, AZ","79842","34","MB","Bus","DO","20","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Northern Arizona Intergovernmental Public Transportation Authority, dba: Mountain Line","Flagstaff","AZ","90219","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","29818","Flagstaff, AZ","79842","34","DR","Demand Response","DO","4","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Northern Arizona Intergovernmental Public Transportation Authority, dba: Mountain Line","Flagstaff","AZ","90219","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","29818","Flagstaff, AZ","79842","34","VP","Vanpool","PT","10","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Northern Arizona Intergovernmental Public Transportation Authority, dba: Mountain Line","Flagstaff","AZ","90219","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","29818","Flagstaff, AZ","79842","34","VP","Vanpool","PT","10","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Northern Arizona Intergovernmental Public Transportation Authority, dba: Mountain Line","Flagstaff","AZ","90219","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","29818","Flagstaff, AZ","79842","34","DR","Demand Response","DO","4","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
